StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	State	Collected.By	X	X.1	Species	Subphylum	Genus
yHKB353	Lachancea thermotolerans	Lachancea	Ascomycota	47.2718,-88.4263	47.2718	-88.4263	Plant	Plant Matter	Fruit	Cranberry	Ericaceae	Berry	NA	Vaccinium	Vaccinium sp.	Wild Cranberry	NA	NA	RW3	a	YHKB_RW3	30	Calumet, MI	Michigan	Russell Wrobel	TRUE	yHKB353	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKB47	Lachancea thermotolerans	Lachancea	Ascomycota	29.9403:-90.1207	29.9403	-90.1207	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	4G	a	YHKB_4G	22	New Orleans, LA (Tulane campus)	Louisiana	Katie Burjek	TRUE	yHKB47	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS11	Lachancea thermotolerans	Lachancea	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#23	a	YHKS_#23	30	Sussex, WI	Wisconsin	Kayla Sylvester	TRUE	yHKS11	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS349	Lachancea thermotolerans	Lachancea	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Nut	Acorn	Fagaceae	Nut	NA	Quercus	Quercus sp.	Oak	NA	NA	#124	b	YHKS_#124	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS349	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS431	Lachancea thermotolerans	Lachancea	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Plant	Plant Matter	Leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	#147	a	YHKS_#147	30	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS431	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS433	Lachancea thermotolerans	Lachancea	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Plant	Plant Matter	Plant Matter	NA	NA	NA	NA	NA	NA	NA	Moss	NA	#149	a	YHKS_#149	30	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS433	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS455	Lachancea thermotolerans	Lachancea	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Plant	Plant Matter	Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	#149	a	YHKS_#149	22	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS455	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS570	Lachancea thermotolerans	Lachancea	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#214	a	YHKS_#214	22	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS570	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS677	Lachancea thermotolerans	Lachancea	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	NA	Carya	Carya ovata	Shgbark Hickory	NA	NA	#213	a	YHKS_#213	10	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS677	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS682	Lachancea thermotolerans	Lachancea	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#217	a	YHKS_#217	10	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS682	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS7	Lachancea thermotolerans	Lachancea	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#16	c	YHKS_#16	30	 Sussex, WI	Wisconsin	Kayla Sylvester	TRUE	yHKS7	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS738	Lachancea thermotolerans	Lachancea	Ascomycota	36.023225, -80.303844	36.023225	-80.303844	Tree	Soil	Sand	NA	NA	NA	NA	Acer	Acer rubrum	Red Maple	NA	NA	#265	a	YHKS_#265	30	2630 Evans Rd, Winston-Salem, NC (27127)	North Carolina	Leslie Shown	TRUE	yHKS738	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS741	Lachancea thermotolerans	Lachancea	Ascomycota	36.023225, -80.303844	36.023225	-80.303844	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#266	b	YHKS_#266	30	2633 Evans Rd, Winston-Salem, NC (27127)	North Carolina	Leslie Shown	TRUE	yHKS741	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS745	Lachancea thermotolerans	Lachancea	Ascomycota	36.023225, -80.303844	36.023225	-80.303844	Tree	Soil/Plant Matter	Soil/Bark	NA	NA	NA	NA	Pinus	Pinus sp.	Pine	NA	NA	#269	a	YHKS_#269	30	2637 Evans Rd, Winston-Salem, NC (27127)	North Carolina	Leslie Shown	TRUE	yHKS745	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHKS760	Lachancea thermotolerans	Lachancea	Ascomycota	36.023225, -80.303844	36.023225	-80.303844	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Liriodendron	Liriodendron tulipifera	Tulip Poplar	NA	NA	#263	a	YHKS_#263	22	2650 Evans Rd, Winston-Salem, NC (27127)	North Carolina	Leslie Shown	TRUE	yHKS760	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL13	Lachancea thermotolerans	Lachancea	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	OR 10.1	a	YHQL_OR 10.1	22	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL13	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL15	Lachancea thermotolerans	Lachancea	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	OR 10.2	a	YHQL_OR 10.2	22	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL15	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL16	Lachancea thermotolerans	Lachancea	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	OR 10.3	a	YHQL_OR 10.3	22	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL16	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL2	Lachancea thermotolerans	Lachancea	Ascomycota	44.934125, -123.036923	44.934125	-123.036923	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	OR 2.1	a	YHQL_OR 2.1	22	Salem, OR (Pringle Creek)	Oregon	Quinn Langdon	TRUE	yHQL2	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL21	Lachancea thermotolerans	Lachancea	Ascomycota	44.934125, -123.036923	44.934125	-123.036923	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	OR 4.2	a	YHQL_OR 4.2	30	Salem, OR (Pringle Creek)	Oregon	Quinn Langdon	TRUE	yHQL21	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL211	Lachancea thermotolerans	Lachancea	Ascomycota	43.189523, -89.622457	43.189523	-89.622457	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	16	a	YHQL_16	22	Indian Lake County Park	Wisconsin	Sarah Wright	TRUE	yHQL211	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL229	Lachancea thermotolerans	Lachancea	Ascomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	6	a	YHQL_6	30	Blue Mound State Park	Wisconsin	Sarah Wright	TRUE	yHQL229	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL251	Lachancea thermotolerans	Lachancea	Ascomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Fungus	Fungus	NA	NA	NA	NA	Ostrya	Ostrya virginiana	American hophornbeam	Fungus	NA	3	a	YHQL_3	30	Blue Mound State Park	Wisconsin	Sarah Wright	TRUE	yHQL251	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL284	Lachancea thermotolerans	Lachancea	Ascomycota	43.189523, -89.622457	43.189523	-89.622457	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus velutina	Black Oak	NA	NA	15	b	YHQL_15	10	Indian Lake County Park	Wisconsin	Sarah Wright	TRUE	yHQL284	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL353	Lachancea thermotolerans	Lachancea	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Plant Matter	Twigs	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	mulberry	AS#2	b	YHQL_AS#2	30	Chadwick, Illinois-Sheddan property	Illinois	Angela Sheddan	TRUE	yHQL353	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL390	Lachancea thermotolerans	Lachancea	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	stump interior	AS#5	a	YHQL_AS#5	22	Chadwick, Illinois-Sheddan property	Illinois	Angela Sheddan	TRUE	yHQL390	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL4	Lachancea thermotolerans	Lachancea	Ascomycota	44.934125, -123.036923	44.934125	-123.036923	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	OR 4.1	a	YHQL_OR 4.1	30	Salem, OR (Pringle Creek)	Oregon	Quinn Langdon	TRUE	yHQL4	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL419	Lachancea thermotolerans	Lachancea	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	b	YHQL_QL#27	22	Potter Valley, CA	California	Harry Iwatsuki	TRUE	yHQL419	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRM68	Lachancea thermotolerans	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	3_R_10	a	YHRM_3_R_10	22	Picnic Point, Madison WI	Wisconsin	RM	TRUE	yHRM68	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRM76	Lachancea thermotolerans	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	3_R_21	a	YHRM_3_R_21	22	Picnic Point, Madison WI	Wisconsin	RM	TRUE	yHRM76	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM173	Lachancea thermotolerans	Lachancea	Ascomycota	34.951681, -82.946213	34.951681	-82.946213	Plant	Soil	Soil	NA	NA	NA	NA	Rhododendron	Rhododendron sp.	Rhododendron	NA	NA	12D4-CS	a	YHRVM_12D4-CS	22	Devil's Fork State Park, SC	South Carolina	CTH parents	TRUE	yHRVM173	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM230	Lachancea thermotolerans	Lachancea	Ascomycota	34.951681, -82.946213	34.951681	-82.946213	Plant	Soil	Soil	NA	NA	NA	NA	Rhododendron	Rhododendron sp.	Rhododendron	NA	NA	18D4-CS	a	YHRVM_18D4-CS	10	Devil's Fork State Park, SC	South Carolina	CTH parents	TRUE	yHRVM230	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM51	Lachancea thermotolerans	Lachancea	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Tree	Plant Matter	Plant Matter	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	2CAHD2	a	YHRVM_2CAHD2	10	Grand Island, MI	Michigan	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM51	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM55	Lachancea thermotolerans	Lachancea	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Lichen	Lichen	Lichen	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	1CAHD2	a	YHRVM_1CAHD2	10	Grand Island, MI	Michigan	Chris Hittinger, Amanda Hulfachor 	TRUE	yHRVM55	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM80	Lachancea thermotolerans	Lachancea	Ascomycota	47.861132, -122.060318	47.861132	-122.060318	Plant	Plant Matter	Plant Matter	NA	NA	NA	Dead	Equisetum	Equisetum sp.	Horsetail	NA	NA	6D3	a	YHRVM_6D3	22	Lords Hill, Monroe, WA	Washington	Emily Baker	TRUE	yHRVM80	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHRVM9	Lachancea thermotolerans	Lachancea	Ascomycota	43.074376, -89.410549	43.074376	-89.410549	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D2	a	YHRVM_1D2	22	NA	NA	S. Smead	TRUE	yHRVM9	Lachancea thermotolerans	Saccharomycotina	Lachancea
yHQL17	Lachancea thermotolerans	Lachancea	Ascomycota	44.934125, -123.036923	44.934125	-123.036923	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	OR 2.2	a	YHQL_OR 2.2	22	Salem, OR (Pringle Creek)	Oregon	Quinn Langdon	TRUE	yHQL17	Lachancea thermotolerans/quebecensis	Saccharomycotina	Lachancea
yHQL210	Lachancea thermotolerans	Lachancea	Ascomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Fungus	Fungus	NA	NA	NA	NA	Ostrya	Ostrya virginiana	American hophornbeam	Fungus	NA	3	a	YHQL_3	22	Blue Mound State Park	Wisconsin	Sarah Wright	TRUE	yHQL210	Lachancea thermotolerans/quebecensis	Saccharomycotina	Lachancea
yHRVM151	Lachancea thermotolerans	Lachancea	Ascomycota	43.581633, -90.126748	43.581633	-90.126748	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	9D4	a	YHRVM_9D4	22	LaValle, WI	Wisconsin	Drew Doering	TRUE	yHRVM151	Lachancea thermotolerans/quebecensis	Saccharomycotina	Lachancea
yHRVM60	Lachancea thermotolerans	Lachancea	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Lichen	Lichen	Lichen	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	1CAHD2	b	YHRVM_1CAHD2	10	Grand Island, MI	Michigan	Chris Hittinger, Amanda Hulfachor 	TRUE	yHRVM60	Lachancea thermotolerans/quebecensis	Saccharomycotina	Lachancea
yHQL126	Lachancea nothofagi	Lachancea	Ascomycota	45.208911, -123.961452	45.208911	-123.961452	Tree	Soil	Soil	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Gaultheria shallon	NA	OR 6	a	YHQL_OR 6	10	Pacific City, OR	Oregon	Quinn Langdon	TRUE	yHQL126	Lachancea nothofagi	Saccharomycotina	Lachancea
yHQL127	Lachancea nothofagi	Lachancea	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Taxus	Taxus brevifolia	Pacific Yew	NA	NA	OR 7	b	YHQL_OR 7	10	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL127	Lachancea nothofagi	Saccharomycotina	Lachancea
yHQL147	Lachancea nothofagi	Lachancea	Ascomycota	45.208911, -123.961452	45.208911	-123.961452	Tree	Soil	Soil	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Gaultheria shallon	NA	OR 6	b	YHQL_OR 6	10	Pacific City, OR	Oregon	Quinn Langdon	TRUE	yHQL147	Lachancea nothofagi	Saccharomycotina	Lachancea
yHQL471	Lachancea nothofagi	Lachancea	Ascomycota	58.110718, -135.439694	58.110718	-135.439694	Tree	Soil/Plant Matter	Soil/Bark	NA	NA	NA	NA	Tsuga	Tsuga sp.	Hemlock	NA	hemlock soil/bark	KS#303	a	YHQL_KS#303	10	Hoonah Island, Alaska	Alaska	parents of Ryan Mority	TRUE	yHQL471	Lachancea nothofagi	Saccharomycotina	Lachancea
yHQL11	Lachancea nothofagi	Lachancea	Ascomycota	45.208911, -123.961452	45.208911	-123.961452	Tree	Soil	Soil	NA	NA	NA	NA	Pinus	Pinus contorta	Lodgepole Pine	Gaultheria shallon	NA	OR 6.2	a	YHQL_OR 6.2	22	Pacific City, OR	Oregon	Quinn Langdon	TRUE	yHQL11	Schwanniomyces pseudopolymorphus	Saccharomycotina	Schwanniomyces
yHQL19	Lachancea meyersii	Lachancea	Ascomycota	46.122696, -123.927882	46.122696	-123.927882	Tree	Soil	Soil	NA	NA	NA	NA	Picea	Picea sitchensis	Sitka Spruce	NA	NA	OR 11.2	a	YHQL_OR 11.2	22	Camp Rilea, OR	Oregon	Quinn Langdon	TRUE	yHQL19	Lachancea nothofagi	Saccharomycotina	Lachancea
yHKS614	Lachancea lanzarotensis	Lachancea	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#247	a	YHKS_#247	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS614	Lachancea lanzarotensis	Saccharomycotina	Lachancea
yHAB193	Lachancea kluyveri	Lachancea	Ascomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Fungus	Fungus	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	Fungus	NA	3.6	a	YHAB_3.6	30	Fayette, MI	Michigan	ABH/CTH	TRUE	yHAB193	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS100	Lachancea kluyveri	Lachancea	Ascomycota	44.293474, -88.401231	44.293474	-88.401231	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#30	a	YHKS_#30	30	 Grand Chute, WI (Einstein Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS100	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS101	Lachancea kluyveri	Lachancea	Ascomycota	44.822924, -87.913245	44.822924	-87.913245	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#28	a	YHKS_#28	30	 Pensaukee, WI 	Wisconsin	Kayla Sylvester	TRUE	yHKS101	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS102	Lachancea kluyveri	Lachancea	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#32	a	YHKS_#32	30	 Howard, WI (Meadowbrook Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS102	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS103	Lachancea kluyveri	Lachancea	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Plant Matter	Bark	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#42	a	YHKS_#42	30	 Fon du Lac, WI (Lakeside Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS103	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS105	Lachancea kluyveri	Lachancea	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#31	c	YHKS_#31	30	 Howard, WI (Meadowbrook Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS105	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS135	Lachancea kluyveri	Lachancea	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#57	a	YHKS_#57	30	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS135	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS245	Lachancea kluyveri	Lachancea	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Bark	NA	NA	NA	NA	Betula	Betula populifolia	Grey Birch	NA	NA	#101	a	YHKS_#101	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS245	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS247	Lachancea kluyveri	Lachancea	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#104	b	YHKS_#104	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS247	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS258	Lachancea kluyveri	Lachancea	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	#113	b	YHKS_#113	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS258	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS309	Lachancea kluyveri	Lachancea	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS309	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS82	Lachancea kluyveri	Lachancea	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#25	a	YHKS_#25	30	 Grand Chute, WI 	Wisconsin	Kayla Sylvester	TRUE	yHKS82	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS84	Lachancea kluyveri	Lachancea	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#27	a	YHKS_#27	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS84	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS85	Lachancea kluyveri	Lachancea	Ascomycota	44.822924, -87.913245	44.822924	-87.913245	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus deltoides	Eastern Cottonwood	NA	NA	#29	a	YHKS_#29	30	 Pensaukee, WI	Wisconsin	Kayla Sylvester	TRUE	yHKS85	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS86	Lachancea kluyveri	Lachancea	Ascomycota	44.560833, -88.093161	44.560833	-88.093161	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus americana	American Elm	NA	NA	#33	a	YHKS_#33	30	 Howard, WI (Meadowbrook Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS86	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS88	Lachancea kluyveri	Lachancea	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#35	a	YHKS_#35	30	 Marinette, WI (Red Arrow Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS88	Lachancea kluyveri	Saccharomycotina	Lachancea
yHKS96	Lachancea kluyveri	Lachancea	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Cercis	Cercis canadensis	Eastern Redbud	NA	NA	#39	a	YHKS_#39	30	Fon du Lac, WI (Lakeside Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS96	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL364	Lachancea kluyveri	Lachancea	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Soil	Soil	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	riverbank/under mulberry	AS#11	a	YHQL_AS#11	30	Chadwick, Illinois-Sheddan property	Illinois	Angela Sheddan	TRUE	yHQL364	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL417	Lachancea kluyveri	Lachancea	Ascomycota	39.467750, -123.156111	39.46775	-123.156111	Miscellaneous	Miscellaneous	Flotsam	NA	NA	NA	NA	NA	NA	NA	NA	Eel river flotsom, stuff caught on tree branch during spring runnoff	QL#27	b	YHQL_QL#27	30	Potter Valley, CA	California	Harry Iwatsuki	TRUE	yHQL417	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL493	Lachancea kluyveri	Lachancea	Ascomycota	39.871665, -79.492928	39.871665	-79.492928	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	QL#10	b	YHQL_QL#10	10	Ohiopyle, PA	Pennsylvania	Scott Zasadil	TRUE	yHQL493	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL530	Lachancea kluyveri	Lachancea	Ascomycota	45.871530, -122.793825	45.87153	-122.793825	Tree	Plant Matter	Bark	NA	NA	NA	NA	Malus	Malus sp.	Apple	Moss	base of apple tree	QL#31	a	YHQL_QL#31	30	West Sand Island, OR	Oregon	Bill Vagt	TRUE	yHQL530	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL544	Lachancea kluyveri	Lachancea	Ascomycota	45.871530, -122.793825	45.87153	-122.793825	Tree	Plant Matter	Bark	NA	NA	NA	NA	Malus	Malus sp.	Apple	Moss	base of apple tree	QL#31	b	YHQL_QL#31	22	West Sand Island, OR	Oregon	Bill Vagt	TRUE	yHQL544	Lachancea kluyveri	Saccharomycotina	Lachancea
yHQL681	Lachancea kluyveri	Lachancea	Ascomycota	44.837907, -88.331760	44.837907	-88.33176	Tree	Plant Matter	Fruit	Apple	Rosaceae	Pome	Rotting	Malus	Malus sp.	Apple Tree	NA	rotting Delicious apple (from season before)	8	a	YHQL_8	30	W1348 Church Rd., Cecil WI 54111 (Sorlie's)	Wisconsin	Sorlie, Lisa	TRUE	yHQL681	Lachancea kluyveri	Saccharomycotina	Lachancea
yHRM2	Lachancea kluyveri	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	a	YHRM_1.17	22	Picnic Point, Madison WI	Wisconsin	RM	TRUE	yHRM2	Lachancea kluyveri	Saccharomycotina	Lachancea
yHRM43	Lachancea kluyveri	Lachancea	Ascomycota	NA	NA	NA	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	b	YHRM_1.17	10	Picnic Point, Madison WI	Wisconsin	RM	TRUE	yHRM43	Lachancea kluyveri	Saccharomycotina	Lachancea
yHRVM180	Lachancea kluyveri	Lachancea	Ascomycota	42.034808, -88.292849	42.034808	-88.292849	Tree	Plant Matter	Bark	NA	NA	NA	NA	Salix	Salix sp.	Weeping Willow	NA	NA	21D4-CS	b	YHRVM_21D4-CS	22	Elgin, IL	Illinois	Goose Island CS	TRUE	yHRVM180	Lachancea kluyveri	Saccharomycotina	Lachancea
